Ticket.ID,Ticket.Created,Date.of.Issue,Time.of.Issue,Form,Method,Issue,Caller.ID.Number,Type.of.Call.or.Messge,Advertiser.Business.Number,Zip,Location..Center.point.of.the.Zip.Code.
1000547,05/25/2016 03:42:47 PM +0000,5/25/2016,7:05 A.M.,Phone,Wired,Telemarketing (including do not call and spoofing),520-332-1567,Live Voice,NA,85713,"AZ 85713
(32.193543, -110.978456)"
1001416,05/25/2016 07:55:49 PM +0000,5/25/2016,2:38 p.m.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),918-935-0374,Live Voice,NA,12401,"NY 12401
(41.935005, -74.029167)"
1182308,09/08/2016 03:45:17 PM +0000,9/8/2016,10:39 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),914-584-7289,Prerecorded Voice,NA,10530,"NY 10530
(41.022687, -73.8086)"
1001169,05/25/2016 06:46:19 PM +0000,5/25/2016,1:44 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Live Voice,NA,20853,"MD 20853
(39.096485, -77.092945)"
1001714,05/25/2016 09:28:45 PM +0000,5/25/2016,4:09 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Prerecorded Voice,NA,12180,"NY 12180
(42.736751, -73.637848)"
1001125,05/25/2016 06:34:48 PM +0000,5/25/2016,12:24 PM,Phone,Wired,Telemarketing (including do not call and spoofing),616-371-5116,Prerecorded Voice,NA,49426,"MI 49426
(42.867835, -85.880526)"
1002242,05/26/2016 12:49:21 AM +0000,5/25/2016,7:16 p.m.,Phone,Wired,Telemarketing (including do not call and spoofing),732-444-9815,Prerecorded Voice,NA,8037,"NJ 08037-9719
(39.647202, -74.810176)"
1182296,09/08/2016 03:41:13 PM +0000,9/8/2016,10:00 AM,Phone,Wired,Telemarketing (including do not call and spoofing),NA,Prerecorded Voice,802-458-1982,45040,"OH 45040
(39.346713, -84.312577)"
1000776,05/25/2016 04:52:33 PM +0000,5/25/2016,9:57 a.m.,Phone,Wired,Robocalls,312-291-4832,Abandoned Calls,NA,6065,"CT 06065
(41.970038, -73.007118)"
1001384,05/25/2016 07:47:36 PM +0000,5/25/2016,2:42 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),718-713-6547,Prerecorded Voice,NA,20007,"DC 20007
(38.913807, -77.076816)"
1145214,08/18/2016 05:10:10 AM +0000,4/1/2016,7:00 PM,Phone,Wireless (cell phone/other mobile device),Robocalls,NA,Autodialed Live Voice Call,NA,77410,"TX 77410
(29.968901, -95.696899)"
1001536,05/25/2016 08:34:20 PM +0000,5/25/2016,3:28 p.m.,Phone,Wireless (cell phone/other mobile device),Robocalls,NA,Autodialed Live Voice Call,610-573-7930,31322,"GA 31322
(32.111429, -81.254363)"
1002404,05/26/2016 02:35:08 AM +0000,5/25/2016,3:00 PM,Phone,Internet (VOIP),Telemarketing (including do not call and spoofing),909-575-1587,Abandoned Calls,NA,92376,"CA 92376
(34.111411, -117.376892)"
1182144,09/08/2016 02:36:41 PM +0000,9/8/2016,9:21 a.m.,Phone,Wired,Robocalls,202-864-0121,Prerecorded Voice,NA,2534,"MA 02534
(41.671452, -70.612175)"
1143018,08/17/2016 02:23:23 PM +0000,8/17/2016,6:11 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Prerecorded Voice,408-385-2746,85142,"AZ 85142
(33.212085, -111.641148)"
1028325,06/09/2016 08:57:48 PM +0000,6/9/2016,2:45 PM,Phone,Wired,Telemarketing (including do not call and spoofing),NA,Live Voice,330-686-5633,44262,"OH 44262
(41.14072, -81.437284)"
1106048,07/27/2016 04:31:08 PM +0000,7/27/2016,10:44 AM,Phone,Wired,Telemarketing (including do not call and spoofing),317-852-4732,NA,NA,48316,"MI 48316
(42.690615, -83.061189)"
1106682,07/27/2016 07:58:51 PM +0000,7/27/2016,2:50 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),205-900-3650,Abandoned Calls,205-900-3650,22151,"VA 22151
(38.803986, -77.210052)"
1001192,05/25/2016 06:51:15 PM +0000,5/23/2016,7:30 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),434-879-2480,Live Voice,NA,23901,"VA 23901
(37.314717, -78.410087)"
1002288,05/26/2016 01:13:32 AM +0000,5/24/2016,1:15 PM,Phone,Wired,Telemarketing (including do not call and spoofing),210-849-4292,Abandoned Calls,NA,75758,"TX 75758
(32.261679, -95.515713)"
1002429,05/26/2016 02:43:16 AM +0000,5/25/2016,9:40 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),646-315-7184,Live Voice,NA,28315,"NC 28315
(35.121555, -79.441182)"
1000323,05/25/2016 01:00:22 PM +0000,3/7/2016,NA,Phone,Wired,Telemarketing (including do not call and spoofing),877-218-8361,Abandoned Calls,NA,1748,"MA 01748
(42.224925, -71.537489)"
1107680,07/28/2016 02:57:36 AM +0000,7/7/2016,10:00 a.m.,Phone,Wired,Telemarketing (including do not call and spoofing),NA,Prerecorded Voice,NA,11561,"NY 11561
(40.588332, -73.660291)"
1002195,05/26/2016 12:30:22 AM +0000,5/25/2016,6:18 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),281-710-0089,Prerecorded Voice,281-710-0089,60203,"IL 60203
(42.048907, -87.717144)"
1145009,08/18/2016 01:57:07 AM +0000,8/16/2016,12:55 p.m.,Phone,Wireless (cell phone/other mobile device),Robocalls,816-679-9285,Prerecorded Voice,NA,35051,"AL 35051
(33.200355, -86.61418)"
1000330,05/25/2016 01:10:06 PM +0000,3/14/2016,11:00 AM,Phone,Wired,Telemarketing (including do not call and spoofing),484-938-8231,Live Voice,484-938-8231,18104,"PA 18104
(40.60276, -75.537329)"
1106146,07/27/2016 04:57:39 PM +0000,7/27/2016,11:30 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),513-231-2044,Prerecorded Voice,NA,44041,"OH 44041
(41.786572, -80.947662)"
1000625,05/25/2016 04:03:30 PM +0000,5/24/2016,8:00 PM,Phone,Wireless (cell phone/other mobile device),Robocalls,305-203-5347,Prerecorded Voice,305-203-5347,74114,"OK 74114
(36.126637, -95.94467)"
1182303,09/08/2016 03:43:19 PM +0000,9/1/2016,9:20 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),845-207-0171,Prerecorded Voice,NA,10022,"NY 10022
(40.758794, -73.967213)"
1106036,07/27/2016 04:24:58 PM +0000,7/27/2016,11:20 a.m.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),540-628-8912,Prerecorded Voice,NA,31088,"GA 31088
(32.588132, -83.659343)"
1000788,05/25/2016 05:02:09 PM +0000,5/25/2016,10:27 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),610-743-3242,Prerecorded Voice,NA,76065,"TX 76065
(32.473895, -96.983299)"
1000831,05/25/2016 05:08:41 PM +0000,5/25/2016,10:30 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),201-857-9080,Prerecorded Voice,830-407-0997,66071,"KS 66071
(38.575207, -94.865915)"
1106008,07/27/2016 04:14:58 PM +0000,7/27/2016,10:00 AM,Phone,Wired,Telemarketing (including do not call and spoofing),360-637-4743,Prerecorded Voice,360-637-4743,21150,"MD 21150
(39.184231, -76.871056)"
1107282,07/27/2016 10:59:03 PM +0000,7/27/2016,1:33 PM,Phone,Wired,Robocalls,347-594-5662,Prerecorded Voice,347-594-5662,95864,"CA 95864
(38.586138, -121.377082)"
1001638,05/25/2016 09:04:48 PM +0000,5/25/2016,3:49 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),502-514-0579,Text Message,NA,43004,"OH 43004
(40.009849, -82.799681)"
1182148,09/08/2016 02:39:24 PM +0000,9/8/2016,8:44 a.m.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),866-380-9730,Abandoned Calls,866-380-9730,21784,"MD 21784-5826
(39.400551, -76.968734)"
1001480,05/25/2016 08:12:40 PM +0000,5/25/2016,8:48 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Abandoned Calls,NA,19010,"PA 19010
(40.023593, -75.328662)"
1000723,05/25/2016 04:32:56 PM +0000,5/25/2016,9:30 AM,Phone,Wireless (cell phone/other mobile device),Robocalls,801-877-5468,Prerecorded Voice,225-570-4696,84721,"UT 84721
(37.747925, -113.0862)"
1000616,05/25/2016 04:01:33 PM +0000,5/25/2016,10:54 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),901-300-7443,Prerecorded Voice,NA,29316,"SC 29316
(35.036878, -81.977056)"
1001807,05/25/2016 10:03:05 PM +0000,5/25/2016,NA,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),910-716-0075,Live Voice,NA,78640,"TX 78640
(29.996884, -97.839938)"
1107583,07/28/2016 01:22:30 AM +0000,7/27/2016,5:22 P.M.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),414-209-1236,Live Voice,NA,53172,"WI 53172
(42.911021, -87.864827)"
1000361,05/25/2016 01:49:10 PM +0000,5/25/2016,8:20 a.m.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Live Voice,213-905-6397,29526,"SC 29526
(33.865268, -78.995297)"
1106587,07/27/2016 07:27:09 PM +0000,7/27/2016,11:00 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),510-507-5593,Prerecorded Voice,NA,94706,"CA 94706-2331
(37.886075, -122.29388)"
1001309,05/25/2016 07:32:29 PM +0000,5/25/2016,1:57 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),856-669-6224,Live Voice,NA,18103,"PA 18103
(40.575032, -75.480833)"
1182392,09/08/2016 04:27:12 PM +0000,8/24/2016,NA,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Prerecorded Voice,NA,27330,"NC 27330
(35.506101, -79.186728)"
1001006,05/25/2016 05:58:30 PM +0000,3/7/2016,11:30 a.m.,Phone,Wired,Robocalls,NA,Prerecorded Voice,844-327-5711,27265,"NC 27265
(36.012316, -80.017507)"
1000676,05/25/2016 04:20:11 PM +0000,5/25/2016,11:14 AM,Phone,Wired,Telemarketing (including do not call and spoofing),917-364-0839,Live Voice,NA,6880,"CT 06880
(41.143865, -73.348008)"
1001527,05/25/2016 08:32:31 PM +0000,5/25/2016,NA,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Live Voice,NA,98109,"WA 98109
(47.630685, -122.346385)"
1001734,05/25/2016 09:37:10 PM +0000,5/25/2016,4:03 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Prerecorded Voice,724-366-2249,15401,"PA 15401
(39.898545, -79.73942)"
1001591,05/25/2016 08:52:05 PM +0000,5/25/2016,3:40 p.m.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),313-355-5681,Prerecorded Voice,NA,48105,"MI 48105
(42.318091, -83.700084)"
1106933,07/27/2016 09:17:05 PM +0000,7/27/2016,3:47 P.M.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),985-317-5614,Abandoned Calls,NA,30240,"GA 30240
(33.036021, -85.095673)"
1000429,05/25/2016 02:37:23 PM +0000,5/25/2016,09:28 a.m.,Phone,Wired,Telemarketing (including do not call and spoofing),617-861-9130,Prerecorded Voice,NA,1741,"MA 01741
(42.529559, -71.352704)"
1077653,07/10/2016 09:16:09 PM +0000,7/10/2016,4:09 P.M.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),208-926-1032,Text Message,208-926-1032,33418,"FL 33418
(26.851443, -80.144846)"
1107197,07/27/2016 10:34:14 PM +0000,7/27/2016,2:20 PM,Phone,Wireless (cell phone/other mobile device),Robocalls,716-210-8177,Prerecorded Voice,NA,89148,"NV 89148
(36.06599, -115.29557)"
1001759,05/25/2016 09:44:00 PM +0000,5/25/2016,1:37 p.m.,Phone,Wireless (cell phone/other mobile device),Robocalls,209-666-1726,Prerecorded Voice,NA,90230,"CA 90230
(33.995175, -118.399974)"
1107004,07/27/2016 09:32:40 PM +0000,7/27/2016,4:18 PM,Phone,Wired,Robocalls,NA,Prerecorded Voice,202-683-4121,18036,"PA 18036
(40.508696, -75.401512)"
1001634,05/25/2016 09:02:15 PM +0000,5/25/2016,12:50 PM,Phone,Wireless (cell phone/other mobile device),Robocalls,610-743-3242,Prerecorded Voice,NA,92129,"CA 92129
(32.962515, -117.12656)"
1001958,05/25/2016 10:39:12 PM +0000,5/25/2016,3:27 PM,Phone,Wireless (cell phone/other mobile device),Robocalls,856-631-4643,Prerecorded Voice,856-631-4643,60042,"IL 60042
(42.277353, -88.201118)"
1000686,05/25/2016 04:22:31 PM +0000,5/25/2016,NA,Phone,Wireless (cell phone/other mobile device),Robocalls,952-317-1848,Abandoned Calls,NA,55337,"MN 55337
(44.770335, -93.274093)"
1001173,05/25/2016 06:47:42 PM +0000,5/25/2016,11:00 AM,Phone,Internet (VOIP),Telemarketing (including do not call and spoofing),NA,Live Voice,360-667-6095,48374,"MI 48374
(42.470092, -83.52027)"
1182255,09/08/2016 03:26:32 PM +0000,9/8/2016,9:55 AM,Phone,Internet (VOIP),Telemarketing (including do not call and spoofing),727-304-4383,Live Voice,NA,21702,"MD 21702
(39.461767, -77.448244)"
1001042,05/25/2016 06:06:46 PM +0000,5/25/2016,12:10 p.m.,Phone,Wired,Telemarketing (including do not call and spoofing),NA,Live Voice,972-666-8436,48331,"MI 48331
(42.506886, -83.407804)"
1002160,05/26/2016 12:08:54 AM +0000,5/25/2016,9:00 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),425-785-2489,Prerecorded Voice,NA,98059,"WA 98059
(47.494834, -122.132064)"
1000380,05/25/2016 02:09:16 PM +0000,3/15/2016,11:00 AM,Phone,Wired,Telemarketing (including do not call and spoofing),803-486-2467,Live Voice,NA,29651,"SC 29651
(34.939937, -82.224999)"
1105933,07/27/2016 03:37:53 PM +0000,7/27/2016,10:30 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Prerecorded Voice,321-574-8094,19038,"PA 19038
(40.102063, -75.171021)"
1107696,07/28/2016 03:26:09 AM +0000,7/26/2016,10:57 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),248-537-9433,Prerecorded Voice,248-537-9433,80303,"CO 80303
(39.990475, -105.217034)"
1002553,05/26/2016 04:22:57 AM +0000,5/24/2016,5:10 p.m.,Phone,Wired,Telemarketing (including do not call and spoofing),614-357-6214,Live Voice,NA,33351,"FL 33351
(26.179654, -80.273695)"
1001252,05/25/2016 07:15:06 PM +0000,5/25/2016,12:55 PM,Phone,Wireless (cell phone/other mobile device),Robocalls,269-220-7869,Prerecorded Voice,NA,73105,"OK 73105
(35.512892, -97.503138)"
1031427,06/11/2016 05:00:03 PM +0000,6/11/2016,7:30 AM,Phone,Wired,Robocalls,NA,Prerecorded Voice,202-831-1034,94706,"CA 94706
(37.889693, -122.294926)"
1000986,05/25/2016 05:53:51 PM +0000,5/25/2016,NA,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),510-201-0128,Prerecorded Voice,NA,94610,"CA 94610
(37.8118, -122.240335)"
1106551,07/27/2016 07:13:50 PM +0000,7/27/2016,2:10 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),352-516-2512,Live Voice,NA,10994,"NY 10994
(41.09763, -73.974307)"
1000511,05/25/2016 03:32:02 PM +0000,5/24/2016,11:52 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Abandoned Calls,817-357-4956,76053,"TX 76053
(32.81938, -97.181293)"
1000393,05/25/2016 02:20:37 PM +0000,5/25/2016,7:40 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),832-792-7260,Prerecorded Voice,NA,77450,"TX 77450
(29.751651, -95.745862)"
1001589,05/25/2016 08:51:32 PM +0000,5/25/2016,2:33 p.m.,Phone,Wired,Robocalls,334-440-8460,Prerecorded Voice,888-244-2299,36303,"AL 36303
(31.257217, -85.406721)"
1106006,07/27/2016 04:14:05 PM +0000,7/27/2016,9:56 a.m.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Live Voice,NA,39130,"MS 39130
(32.46059, -90.11181)"
1002129,05/25/2016 11:49:52 PM +0000,5/25/2016,9:15 AM,Phone,Internet (VOIP),Telemarketing (including do not call and spoofing),818-343-4223,Abandoned Calls,NA,91406,"CA 91406
(34.20031, -118.491022)"
1000336,05/25/2016 01:30:02 PM +0000,3/14/2016,2:30 PM,Phone,Wired,Telemarketing (including do not call and spoofing),818-666-4016,NA,NA,92620,"CA 92620
(33.708843, -117.758618)"
1182285,09/08/2016 03:37:36 PM +0000,9/8/2016,10:04 AM,Phone,Internet (VOIP),Robocalls,855-218-0642,Prerecorded Voice,855-218-0642,22936,"VA 22936
(38.160118, -78.493122)"
1001048,05/25/2016 06:08:23 PM +0000,5/25/2016,NA,Phone,Wireless (cell phone/other mobile device),Robocalls,NA,Abandoned Calls,NA,22181,"VA 22181
(38.899737, -77.290521)"
1001915,05/25/2016 10:28:54 PM +0000,5/25/2016,5:20 p.m.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),610-743-4769,Prerecorded Voice,NA,14075,"NY 14075
(42.727748, -78.83641)"
1000782,05/25/2016 04:57:24 PM +0000,5/25/2016,11:05 A.M.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),254-522-7532,Prerecorded Voice,NA,27292,"NC 27292
(35.755267, -80.221283)"
1106433,07/27/2016 06:37:43 PM +0000,7/27/2016,1:00 PM,Phone,Internet (VOIP),Telemarketing (including do not call and spoofing),215-867-6970,Live Voice,NA,19145,"PA 19145
(39.920491, -75.18429)"
1105995,07/27/2016 04:11:12 PM +0000,7/27/2016,10:37 AM,Phone,Wired,Robocalls,305-515-8711,Prerecorded Voice,305-515-8711,7748,"NJ 07748
(40.398623, -74.116757)"
1000374,05/25/2016 02:04:17 PM +0000,5/23/2016,3:01 PM,Phone,Wired,Telemarketing (including do not call and spoofing),941-467-3194,Live Voice,NA,33952,"FL 33952
(26.992249, -82.096316)"
1000416,05/25/2016 02:29:15 PM +0000,5/24/2016,4:00 PM,Phone,Wired,Robocalls,NA,Prerecorded Voice,360-208-0828,12041,"NY 12041
(42.563306, -73.972441)"
1107460,07/28/2016 12:16:32 AM +0000,7/27/2016,6:08 p.m.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Abandoned Calls,NA,76148,"TX 76148
(32.868866, -97.25093)"
1182264,09/08/2016 03:29:27 PM +0000,9/8/2016,NA,Phone,Wireless (cell phone/other mobile device),Robocalls,312-376-6414,Abandoned Calls,NA,27312,"NC 27312
(35.762873, -79.184988)"
1028348,06/09/2016 09:08:01 PM +0000,6/9/2016,3:12 PM,Phone,Wired,Telemarketing (including do not call and spoofing),610-508-4045,Prerecorded Voice,610-508-4045,17228,"PA 17228
(39.995058, -78.082656)"
1001906,05/25/2016 10:27:15 PM +0000,5/25/2016,7:56 AM,Phone,Internet (VOIP),Robocalls,919-335-6205,Autodialed Live Voice Call,NA,98404,"WA 98404
(47.211873, -122.412949)"
1106019,07/27/2016 04:19:33 PM +0000,7/27/2016,10:15 AM,Phone,Wireless (cell phone/other mobile device),Robocalls,714-936-5785,Prerecorded Voice,NA,42104,"KY 42104
(36.907582, -86.449275)"
1107331,07/27/2016 11:15:29 PM +0000,7/27/2016,6:00 PM,Phone,Internet (VOIP),Robocalls,206-483-0016,Prerecorded Voice,NA,27405,"NC 27405
(36.111968, -79.745494)"
1107495,07/28/2016 12:33:26 AM +0000,7/27/2016,6:08 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),256-810-8043,Prerecorded Voice,NA,35653,"AL 35653
(34.518279, -87.821826)"
1001610,05/25/2016 08:55:41 PM +0000,5/25/2016,11:00 AM,Phone,Wired,Telemarketing (including do not call and spoofing),305-249-1444,Live Voice,NA,42303,"KY 42303
(37.757515, -87.068564)"
1077805,07/11/2016 02:36:02 AM +0000,6/19/2016,4:59 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),858-225-7702,Prerecorded Voice,NA,30141,"GA 30141-2423
(33.866271, -84.770776)"
1145064,08/18/2016 02:36:38 AM +0000,8/17/2016,9:15 p.m.,Phone,Wired,Robocalls,917-282-8336,Abandoned Calls,NA,34786,"FL 34786
(28.485537, -81.55374)"
1001861,05/25/2016 10:16:46 PM +0000,5/25/2016,9:15 AM,Phone,Wired,Telemarketing (including do not call and spoofing),716-442-3215,Prerecorded Voice,NA,95061,"CA 95061
(36.975917, -122.029017)"
1001874,05/25/2016 10:20:02 PM +0000,5/25/2016,2:26 p.m.,Phone,Wired,Robocalls,646-456-3355,Abandoned Calls,NA,6065,"CT 06065
(41.970038, -73.007118)"
1107807,07/28/2016 06:56:47 AM +0000,7/27/2016,6:00 a.m.,Phone,Wireless (cell phone/other mobile device),Robocalls,NA,Autodialed Live Voice Call,NA,90007,"CA 90007
(34.027762, -118.28507)"
1002144,05/25/2016 11:59:11 PM +0000,5/25/2016,3:55 PM,Phone,Internet (VOIP),Robocalls,425-243-5162,Prerecorded Voice,NA,98059,"WA 98059
(47.494834, -122.132064)"
1000649,05/25/2016 04:08:27 PM +0000,5/25/2016,2:56 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),774-204-6255,Text Message,774-204-6255,36064,"AL 36064
(32.315839, -86.082089)"
1056073,06/26/2016 09:59:55 PM +0000,6/26/2016,1:36 p.m.,Phone,Internet (VOIP),Telemarketing (including do not call and spoofing),702-941-1970,Live Voice,NA,89703,"NV 89703
(39.161798, -119.806152)"
1001388,05/25/2016 07:48:08 PM +0000,5/25/2016,2:35 P.M.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Text Message,716-810-6216,45067,"OH 45067
(39.483233, -84.470232)"
1001274,05/25/2016 07:22:16 PM +0000,5/25/2016,11:05 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),610-743-3242,Prerecorded Voice,NA,85719,"AZ 85719
(32.243578, -110.948923)"
1000695,05/25/2016 04:27:10 PM +0000,5/25/2016,9:36 AM,Phone,Wireless (cell phone/other mobile device),Robocalls,347-518-1701,Prerecorded Voice,347-518-1701,64058,"MO 64058
(39.159556, -94.337896)"
1106606,07/27/2016 07:33:59 PM +0000,7/27/2016,NA,Phone,Wired,Robocalls,305-396-8514,Prerecorded Voice,305-396-2514,55008,"MN 55008
(45.569114, -93.254684)"
1001531,05/25/2016 08:33:40 PM +0000,5/25/2016,4:25 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),850-602-9597,Live Voice,850-602-9597,78640,"TX 78640
(29.996884, -97.839938)"
1000767,05/25/2016 04:49:17 PM +0000,5/25/2016,10:32 A.M.,Phone,Wired,Telemarketing (including do not call and spoofing),262-292-6078,Live Voice,NA,53095,"WI 53095
(43.396224, -88.1777)"
1000922,05/25/2016 05:35:09 PM +0000,5/18/2016,NA,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Prerecorded Voice,218-234-2767,55369,"MN 55369
(45.118596, -93.437909)"
1107181,07/27/2016 10:25:48 PM +0000,7/27/2016,5:21 PM,Phone,Wireless (cell phone/other mobile device),Robocalls,315-659-7727,Prerecorded Voice,NA,7006,"NJ 07006
(40.851342, -74.276615)"
1000583,05/25/2016 03:50:09 PM +0000,5/25/2016,10:22 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),201-857-9080,Live Voice,NA,30223,"GA 30223
(33.28038, -84.272055)"
1001514,05/25/2016 08:25:35 PM +0000,5/25/2016,12:44 PM,Phone,Wireless (cell phone/other mobile device),Robocalls,216-323-2314,Prerecorded Voice,NA,23188,"VA 23188
(37.322678, -76.755566)"
1107012,07/27/2016 09:34:58 PM +0000,7/27/2016,4:28 PM,Phone,Wired,Robocalls,973-221-1123,Prerecorded Voice,NA,48357,"MI 48357
(42.654141, -83.638962)"
1106949,07/27/2016 09:20:14 PM +0000,7/27/2016,9:03 A.M.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,NA,NA,85331,"AZ 85331
(33.800559, -111.9586)"
1001472,05/25/2016 08:11:01 PM +0000,5/25/2016,1:59 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),216-323-2314,Prerecorded Voice,NA,78584,"TX 78584
(26.510807, -99.006604)"
1106012,07/27/2016 04:16:48 PM +0000,7/27/2016,9:08 AM,Phone,Wireless (cell phone/other mobile device),Robocalls,917-458-7452,Prerecorded Voice,NA,80919,"CO 80919
(38.927811, -104.852463)"
1002019,05/25/2016 11:00:05 PM +0000,5/25/2016,5:30 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),616-558-6447,Prerecorded Voice,NA,49403,"MI 49403
(43.132305, -85.854473)"
1000820,05/25/2016 05:06:19 PM +0000,5/25/2016,8:00 AM,Phone,Wired,Telemarketing (including do not call and spoofing),850-254-0911,Live Voice,NA,32340,"FL 32340
(30.46323, -83.4053)"
1001312,05/25/2016 07:33:18 PM +0000,5/25/2016,2:17 p.m.,Phone,Wireless (cell phone/other mobile device),Robocalls,610-392-8764,Prerecorded Voice,NA,18013,"PA 18013-1116
(40.883528, -75.218325)"
1000719,05/25/2016 04:31:49 PM +0000,5/24/2016,12:47 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),262-206-9238,Live Voice,NA,21093,"MD 21093
(39.443584, -76.629467)"
1001953,05/25/2016 10:38:08 PM +0000,5/25/2016,12:48 PM,Phone,Wired,Telemarketing (including do not call and spoofing),NA,Live Voice,NA,27281,"NC 27281
(35.19622, -79.634969)"
1106239,07/27/2016 05:29:08 PM +0000,7/21/2016,12:04 PM,Phone,Wired,Robocalls,440-279-7095,Prerecorded Voice,440-279-7095,92881,"CA 92881
(33.837927, -117.537818)"
1000407,05/25/2016 02:26:28 PM +0000,5/23/2016,11:15 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),779-203-9988,Prerecorded Voice,NA,77450,"TX 77450
(29.751651, -95.745862)"
1002386,05/26/2016 02:26:48 AM +0000,5/20/2016,8:29 AM,Phone,Wireless (cell phone/other mobile device),Robocalls,NA,Abandoned Calls,860-519-8720,653,"CT 00653-1605
(17.992983, -66.898712)"
1001749,05/25/2016 09:41:17 PM +0000,5/25/2016,11:30 AM,Phone,Wired,Telemarketing (including do not call and spoofing),909-899-7032,Abandoned Calls,NA,91730,"CA 91730
(34.102953, -117.583505)"
1143093,08/17/2016 03:14:17 PM +0000,8/17/2016,9:07 AM,Phone,Wireless (cell phone/other mobile device),Robocalls,NA,Prerecorded Voice,201-466-9590,69101,"NE 69101
(41.115232, -100.773121)"
1001373,05/25/2016 07:45:39 PM +0000,5/25/2016,2:30 P.M.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),301-274-6016,Prerecorded Voice,NA,21703,"MD 21703
(39.382213, -77.457141)"
